cliente_id,mes,logins,usuarios_ativos,modulos_usados,tickets_suporte,acoes_realizadas
314,2024-08,183,7,1,0,597
314,2024-09,241,10,1,2,1713
314,2024-10,214,8,2,0,1650
314,2024-11,189,10,1,0,741
314,2024-12,95,6,1,0,592
315,2024-01,104,4,2,1,399
315,2024-02,145,4,2,0,731
315,2024-03,197,7,2,1,1148
315,2024-04,145,8,2,1,584
315,2024-05,174,7,3,0,554
315,2024-06,147,8,3,0,929
315,2024-07,170,5,2,1,591
315,2024-08,156,7,2,0,526
315,2024-09,240,7,3,0,841
315,2024-10,130,6,2,0,1022
315,2024-11,161,7,3,0,1153
315,2024-12,113,4,1,0,621
316,2024-09,68,3,1,0,293
316,2024-10,55,2,1,2,365
316,2024-11,48,2,1,1,304
316,2024-12,46,2,1,0,264
317,2024-07,30,1,1,0,150
317,2024-08,22,1,1,0,108
317,2024-09,44,1,1,1,190
317,2024-10,41,1,1,1,301
317,2024-11,33,1,1,0,142
317,2024-12,23,1,1,2,149
318,2024-01,23,1,1,1,114
318,2024-02,16,1,1,0,103
318,2024-03,29,1,1,2,170
318,2024-04,17,1,1,0,128
318,2024-05,34,1,1,0,119
318,2024-06,19,1,1,1,145
318,2024-07,30,1,1,0,123
318,2024-08,22,1,1,0,126
318,2024-09,27,1,1,0,186
318,2024-10,24,1,1,1,148
318,2024-11,27,1,1,2,91
318,2024-12,21,1,1,0,73
319,2024-01,40,3,2,0,124
319,2024-02,108,4,2,0,413
319,2024-03,135,5,3,0,690
319,2024-04,91,6,4,0,336
319,2024-05,98,6,3,2,773
319,2024-06,158,5,4,1,823
319,2024-07,81,4,3,1,546
319,2024-08,77,6,3,0,501
319,2024-09,144,5,4,0,510
319,2024-10,121,6,4,0,907
319,2024-11,90,5,3,0,569
319,2024-12,94,3,3,1,462
320,2024-04,25,1,1,0,160
320,2024-05,42,1,1,0,148
320,2024-06,40,1,1,1,142
320,2024-07,31,1,1,1,206
320,2024-08,30,1,1,0,124
320,2024-09,44,1,1,1,238
320,2024-10,25,1,1,2,110
320,2024-11,13,1,1,0,43
320,2024-12,6,1,1,0,47
321,2024-01,137,4,1,1,897
321,2024-02,89,4,1,1,558
321,2024-03,161,8,1,0,1151
321,2024-04,173,7,1,2,1383
321,2024-05,167,7,2,0,744
321,2024-06,122,8,1,0,819
321,2024-07,165,6,1,1,1317
321,2024-08,197,5,1,0,1275
321,2024-09,170,8,2,2,1012
321,2024-10,126,7,1,0,680
321,2024-11,118,8,2,0,871
321,2024-12,121,4,1,2,857
322,2024-01,33,1,2,0,252
322,2024-02,31,1,2,0,223
322,2024-03,42,2,4,2,322
322,2024-04,35,2,3,0,253
322,2024-05,32,2,4,0,107
322,2024-06,50,2,3,1,225
322,2024-07,42,2,3,0,290
322,2024-08,24,2,3,1,86
322,2024-09,54,1,4,0,252
322,2024-10,46,2,4,2,180
322,2024-11,51,2,4,0,407
322,2024-12,19,1,2,2,57
323,2024-05,80,5,2,1,473
323,2024-06,112,6,2,2,536
323,2024-07,104,4,1,1,805
323,2024-08,129,4,1,0,768
323,2024-09,133,6,2,0,840
323,2024-10,106,5,2,0,395
323,2024-11,98,6,2,0,484
323,2024-12,86,3,1,0,422
324,2024-01,6,1,1,1,45
324,2024-02,11,1,1,0,68
324,2024-03,14,1,1,0,77
324,2024-04,20,1,1,1,158
324,2024-05,16,1,1,0,125
324,2024-06,14,1,1,0,70
324,2024-07,10,1,1,0,73
324,2024-08,11,1,1,0,41
324,2024-09,15,1,1,0,69
324,2024-10,14,1,1,0,62
324,2024-11,11,1,1,0,57
324,2024-12,10,1,1,0,35
325,2024-01,189,10,1,0,868
325,2024-02,110,9,1,0,621
325,2024-03,275,14,1,1,986
325,2024-04,223,14,1,1,714
325,2024-05,215,14,1,3,663
325,2024-06,165,14,1,0,1210
325,2024-07,143,13,1,0,667
325,2024-08,163,12,1,1,1227
325,2024-09,247,13,1,1,1301
325,2024-10,388,14,1,0,2408
325,2024-11,247,16,1,0,1674
325,2024-12,185,10,1,1,1178
326,2024-01,22,1,1,0,156
326,2024-02,22,1,1,1,165
326,2024-03,32,1,2,0,149
326,2024-04,23,1,2,0,134
326,2024-05,41,1,2,0,306
326,2024-06,39,1,2,1,126
326,2024-07,17,1,1,1,119
326,2024-08,20,1,1,2,98
326,2024-09,29,1,2,0,151
326,2024-10,23,1,1,1,175
326,2024-11,34,1,1,2,111
326,2024-12,17,1,1,0,112
327,2024-06,21,1,1,0,111
327,2024-07,16,1,1,0,112
327,2024-08,13,1,1,1,54
327,2024-09,18,1,1,0,123
327,2024-10,18,1,1,0,83
327,2024-11,13,1,1,0,60
327,2024-12,8,1,1,0,30
328,2024-10,61,2,3,0,201
328,2024-11,73,2,4,1,342
328,2024-12,40,1,2,2,184
329,2024-01,80,5,1,0,604
329,2024-02,83,4,1,2,505
329,2024-03,150,6,2,3,900
329,2024-04,170,7,2,0,1298
329,2024-05,216,6,2,0,1619
329,2024-06,116,7,2,1,577
329,2024-07,150,8,1,2,1178
329,2024-08,177,5,1,0,570
329,2024-09,240,9,2,0,774
329,2024-10,140,7,1,0,590
329,2024-11,176,7,2,0,582
329,2024-12,108,3,1,1,556
330,2024-01,40,1,2,0,260
330,2024-02,36,2,1,0,108
330,2024-03,68,3,3,0,204
330,2024-04,32,3,3,0,214
330,2024-05,66,2,3,1,456
330,2024-06,67,3,3,1,297
330,2024-07,50,2,2,2,303
330,2024-08,74,3,2,1,480
330,2024-09,51,2,2,1,400
330,2024-10,60,3,3,1,374
330,2024-11,92,2,2,1,530
330,2024-12,37,2,2,0,233
331,2024-06,33,1,1,1,163
331,2024-07,30,1,1,0,147
331,2024-08,36,1,1,0,152
331,2024-09,36,1,1,0,135
331,2024-10,29,1,2,1,180
331,2024-11,32,1,1,0,231
331,2024-12,22,1,1,3,92
332,2024-03,453,20,5,0,2937
332,2024-04,507,23,4,0,2629
332,2024-05,485,23,5,0,1961
332,2024-06,306,23,5,0,1669
332,2024-07,445,18,4,0,2097
332,2024-08,385,15,4,1,2924
332,2024-09,528,17,4,1,1664
332,2024-10,470,20,4,0,1842
332,2024-11,532,23,4,1,1765
332,2024-12,292,11,2,3,1198
333,2024-01,194,9,1,0,1484
333,2024-02,175,7,1,1,972
333,2024-03,243,10,2,1,1078
333,2024-04,348,10,2,1,1591
333,2024-05,310,13,3,0,1523
333,2024-06,292,13,2,1,2140
333,2024-07,151,11,2,1,989
333,2024-08,151,8,2,1,983
333,2024-09,264,12,2,1,1147
333,2024-10,236,9,2,0,1631
333,2024-11,210,9,2,0,1567
333,2024-12,166,9,1,2,1052
334,2024-06,24,1,2,0,177
334,2024-07,16,1,2,0,100
334,2024-08,9,1,1,1,50
334,2024-09,11,1,1,3,87
334,2024-10,6,1,1,2,22
334,2024-11,4,1,1,0,26
334,2024-12,1,1,1,0,3
335,2024-01,30,1,1,2,153
335,2024-02,21,1,1,2,78
335,2024-03,50,2,1,1,279
335,2024-04,43,2,1,0,336
335,2024-05,20,2,1,0,105
335,2024-06,69,2,1,0,544
335,2024-07,49,2,1,2,303
335,2024-08,37,2,1,2,229
335,2024-09,46,2,1,1,275
335,2024-10,34,2,1,0,223
335,2024-11,60,2,1,1,409
335,2024-12,40,1,1,0,250
336,2024-01,48,1,2,0,258
336,2024-02,68,2,3,1,224
336,2024-03,88,3,5,0,545
336,2024-04,60,3,4,0,264
336,2024-05,70,3,4,1,328
336,2024-06,84,4,4,1,295
336,2024-07,60,3,3,0,275
336,2024-08,63,3,3,1,192
336,2024-09,84,4,5,0,298
336,2024-10,83,4,5,0,633
336,2024-11,74,4,4,1,371
336,2024-12,43,2,3,0,279
337,2024-01,48,2,1,3,268
337,2024-02,45,2,1,2,221
337,2024-03,110,5,1,1,417
337,2024-04,50,5,1,2,233
337,2024-05,125,4,2,0,711
337,2024-06,122,4,2,0,591
337,2024-07,73,3,1,0,458
337,2024-08,37,4,1,0,182
337,2024-09,89,4,2,2,416
337,2024-10,86,4,1,0,440
337,2024-11,75,4,1,2,516
337,2024-12,49,3,1,0,349
338,2024-01,45,1,1,0,192
338,2024-02,32,1,1,0,147
338,2024-03,42,2,1,0,176
338,2024-04,34,2,1,3,192
338,2024-05,46,2,1,2,284
338,2024-06,48,2,1,2,372
338,2024-07,44,2,1,3,341
338,2024-08,36,1,1,1,133
338,2024-09,50,2,1,3,199
338,2024-10,70,2,1,0,235
338,2024-11,59,2,1,0,376
338,2024-12,32,1,1,0,201
339,2024-01,26,1,3,2,186
339,2024-02,25,1,3,1,147
339,2024-03,47,1,5,0,322
339,2024-04,33,1,4,1,218
339,2024-05,38,2,4,1,117
339,2024-06,39,1,4,1,171
339,2024-07,29,1,4,1,139
339,2024-08,23,1,4,2,89
339,2024-09,43,2,5,0,263
339,2024-10,35,1,4,0,147
339,2024-11,39,1,4,1,139
339,2024-12,25,1,3,0,83
340,2024-01,31,1,2,0,155
340,2024-02,19,1,3,2,143
340,2024-03,47,2,4,0,215
340,2024-04,22,1,4,1,132
340,2024-05,35,1,4,0,149
340,2024-06,36,1,4,0,222
340,2024-07,24,1,3,0,90
340,2024-08,31,1,3,2,169
340,2024-09,41,1,4,0,229
340,2024-10,18,1,4,1,135
340,2024-11,41,1,4,0,289
340,2024-12,12,1,3,0,59
341,2024-01,16,1,1,0,95
341,2024-02,28,1,1,0,206
341,2024-03,27,1,1,1,174
341,2024-04,23,1,1,1,173
341,2024-05,29,1,1,0,88
341,2024-06,47,1,1,0,333
341,2024-07,16,1,1,0,57
341,2024-08,20,1,1,1,113
341,2024-09,38,1,1,0,246
341,2024-10,41,1,1,0,159
341,2024-11,31,1,1,3,202
341,2024-12,16,1,1,0,79
342,2024-08,17,1,1,2,62
342,2024-09,18,1,2,0,142
342,2024-10,17,1,2,1,72
342,2024-11,12,1,2,1,40
342,2024-12,10,1,1,0,57
343,2024-01,120,5,1,0,917
343,2024-02,127,6,1,0,735
343,2024-03,243,10,1,1,1011
343,2024-04,222,10,1,0,1474
343,2024-05,134,8,1,2,743
343,2024-06,221,9,1,1,1558
343,2024-07,154,6,1,1,866
343,2024-08,165,7,1,0,1035
343,2024-09,239,10,1,3,922
343,2024-10,127,7,1,1,819
343,2024-11,158,8,1,1,541
343,2024-12,101,6,1,0,626
344,2024-01,24,2,1,0,142
344,2024-02,39,1,1,0,238
344,2024-03,76,2,1,1,416
344,2024-04,31,2,1,0,241
344,2024-05,50,2,1,2,385
344,2024-06,55,2,1,2,271
344,2024-07,43,2,1,0,333
344,2024-08,41,1,1,1,300
344,2024-09,36,2,1,0,128
344,2024-10,57,2,1,1,273
344,2024-11,39,2,1,0,254
344,2024-12,17,1,1,2,80
345,2024-01,762,27,1,0,3033
345,2024-02,748,34,1,1,2482
345,2024-03,1052,59,3,0,6162
345,2024-04,1172,53,3,0,9349
345,2024-05,1192,55,3,0,4285
345,2024-06,1097,50,3,0,8513
345,2024-07,1023,45,2,0,4407
345,2024-08,815,37,2,2,3010
345,2024-09,1357,55,3,0,9448
345,2024-10,1131,63,3,0,8392
345,2024-11,1114,60,3,0,8611
345,2024-12,576,36,2,2,3156
346,2024-11,24,1,1,0,108
346,2024-12,14,1,1,0,68
347,2024-01,15,1,2,0,110
347,2024-02,13,1,2,0,58
347,2024-03,21,1,4,0,120
347,2024-04,37,1,3,1,191
347,2024-05,33,1,3,0,241
347,2024-06,38,1,4,0,210
347,2024-07,16,1,3,2,100
347,2024-08,22,1,3,0,157
347,2024-09,19,1,4,1,113
347,2024-10,22,1,3,2,152
347,2024-11,21,1,4,0,81
347,2024-12,20,1,2,0,105
348,2024-01,152,9,1,1,985
348,2024-02,179,8,1,0,1407
348,2024-03,244,11,1,1,1914
348,2024-04,301,10,1,1,1407
348,2024-05,171,10,1,0,1109
348,2024-06,258,12,1,0,1499
348,2024-07,230,8,1,2,850
348,2024-08,150,9,1,1,954
348,2024-09,257,9,1,2,1745
348,2024-10,227,11,1,0,842
348,2024-11,220,11,1,2,1101
348,2024-12,115,6,1,0,828
349,2024-01,13,1,1,0,62
349,2024-02,22,1,1,0,98
349,2024-03,27,1,1,3,188
349,2024-04,30,1,1,0,101
349,2024-05,21,1,1,0,142
349,2024-06,20,1,1,2,73
349,2024-07,25,1,1,1,99
349,2024-08,15,1,1,3,55
349,2024-09,21,1,1,3,138
349,2024-10,26,1,1,0,91
349,2024-11,27,1,1,0,212
349,2024-12,16,1,1,1,52
350,2024-01,56,2,1,2,426
350,2024-02,59,3,1,1,194
350,2024-03,86,4,1,1,490
350,2024-04,66,3,1,1,343
350,2024-05,74,3,1,1,325
350,2024-06,82,3,1,1,261
350,2024-07,53,2,1,0,236
350,2024-08,23,1,1,0,96
350,2024-09,23,1,1,0,159
350,2024-10,4,1,1,0,19
350,2024-11,7,1,1,0,32
350,2024-12,7,1,1,0,23
351,2024-01,77,4,1,1,317
351,2024-02,92,6,1,2,581
351,2024-03,181,7,2,0,557
351,2024-04,101,7,1,2,608
351,2024-05,133,8,1,0,699
351,2024-06,184,8,2,0,1117
351,2024-07,113,7,1,0,802
351,2024-08,123,5,1,0,613
351,2024-09,190,8,2,1,983
351,2024-10,168,8,1,0,1077
351,2024-11,163,7,1,1,1092
351,2024-12,104,4,1,0,454
352,2024-09,17,1,1,1,114
352,2024-10,15,1,1,0,60
352,2024-11,18,1,1,0,82
352,2024-12,9,1,1,0,29
353,2024-01,20,1,1,0,105
353,2024-02,15,1,1,0,63
353,2024-03,28,1,1,1,200
353,2024-04,25,1,1,1,114
353,2024-05,21,1,1,0,79
353,2024-06,28,1,1,0,195
353,2024-07,25,1,1,0,160
353,2024-08,28,1,1,0,101
353,2024-09,28,1,1,0,159
353,2024-10,32,1,1,0,254
353,2024-11,33,1,1,0,215
353,2024-12,22,1,1,0,104
354,2024-03,36,1,1,1,109
354,2024-04,40,1,1,1,125
354,2024-05,46,2,1,0,187
354,2024-06,38,1,1,1,224
354,2024-07,20,1,1,0,96
354,2024-08,35,2,1,0,212
354,2024-09,58,1,1,0,298
354,2024-10,36,1,1,1,231
354,2024-11,36,2,1,2,151
354,2024-12,28,1,1,0,137
355,2024-01,26,1,3,1,137
355,2024-02,28,1,2,2,199
355,2024-03,25,1,4,1,164
355,2024-04,45,2,5,0,312
355,2024-05,43,1,4,1,129
355,2024-06,38,1,5,0,132
355,2024-07,32,1,3,0,125
355,2024-08,36,1,3,0,203
355,2024-09,42,2,4,0,302
355,2024-10,27,1,4,0,149
355,2024-11,42,1,4,0,327
355,2024-12,21,1,2,1,159
356,2024-05,32,1,1,3,215
356,2024-06,30,1,1,1,189
356,2024-07,22,1,1,0,131
356,2024-08,22,1,1,0,107
356,2024-09,16,1,1,0,61
356,2024-10,7,1,1,0,24
356,2024-11,2,1,1,1,12
356,2024-12,2,1,1,0,13
357,2024-01,112,4,1,2,661
357,2024-02,99,4,1,3,363
357,2024-03,111,5,1,0,519
357,2024-04,198,6,1,1,1250
357,2024-05,153,7,1,0,620
357,2024-06,177,7,2,0,1293
357,2024-07,108,4,1,1,414
357,2024-08,124,5,1,1,650
357,2024-09,148,7,1,0,669
357,2024-10,165,6,1,0,968
357,2024-11,173,7,2,0,1021
357,2024-12,107,4,1,0,346
358,2024-07,42,2,2,0,334
358,2024-08,40,2,2,1,142
358,2024-09,55,3,2,2,385
358,2024-10,61,2,2,0,359
358,2024-11,54,2,2,1,227
358,2024-12,46,1,1,0,316
359,2024-01,35,1,2,2,224
359,2024-02,26,1,2,0,188
359,2024-03,39,2,4,0,179
359,2024-04,45,2,3,0,322
359,2024-05,47,1,3,1,288
359,2024-06,41,2,4,1,300
359,2024-07,45,2,3,0,293
359,2024-08,39,1,2,2,140
359,2024-09,44,1,3,0,153
359,2024-10,29,2,3,0,132
359,2024-11,30,1,3,2,210
359,2024-12,31,1,2,2,189
360,2024-03,9,1,1,1,51
360,2024-04,18,1,1,0,121
360,2024-05,16,1,1,0,110
360,2024-06,25,1,1,0,125
360,2024-07,20,1,1,0,122
360,2024-08,13,1,1,0,84
360,2024-09,15,1,1,2,97
360,2024-10,18,1,1,0,130
360,2024-11,21,1,1,1,138
360,2024-12,8,1,1,0,53
361,2024-01,27,1,1,0,187
361,2024-02,37,1,1,1,268
361,2024-03,70,3,1,1,295
361,2024-04,78,3,2,0,394
361,2024-05,84,4,1,2,430
361,2024-06,47,2,2,0,329
361,2024-07,30,2,1,0,183
361,2024-08,65,2,1,0,207
361,2024-09,54,3,1,0,187
361,2024-10,40,2,2,0,292
361,2024-11,71,3,1,1,325
361,2024-12,49,1,1,1,189
362,2024-01,19,1,1,1,120
362,2024-02,22,1,1,1,91
362,2024-03,31,1,1,1,189
362,2024-04,30,1,1,0,183
362,2024-05,22,1,1,1,160
362,2024-06,27,1,1,0,106
362,2024-07,30,1,1,0,167
362,2024-08,28,1,1,0,150
362,2024-09,31,1,1,0,187
362,2024-10,27,1,1,0,119
362,2024-11,30,1,1,2,231
362,2024-12,12,1,1,0,85
363,2024-10,33,1,2,0,248
363,2024-11,38,1,2,0,301
363,2024-12,14,1,1,0,98
364,2024-01,261,13,1,1,1878
364,2024-02,280,12,1,0,1609
364,2024-03,472,15,2,0,2062
364,2024-04,365,23,2,0,1614
364,2024-05,355,21,2,0,1834
364,2024-06,239,20,2,0,1205
364,2024-07,338,13,2,2,1051
364,2024-08,466,18,2,1,1596
364,2024-09,403,18,2,0,2737
364,2024-10,415,18,2,1,3206
364,2024-11,395,17,2,0,2622
364,2024-12,231,10,1,1,1782
365,2024-02,9,1,1,2,57
365,2024-03,18,1,2,0,133
365,2024-04,19,1,2,1,151
365,2024-05,16,1,2,0,80
365,2024-06,14,1,2,0,63
365,2024-07,17,1,2,2,127
365,2024-08,16,1,2,0,104
365,2024-09,15,1,2,0,116
365,2024-10,21,1,2,1,88
365,2024-11,14,1,2,1,94
365,2024-12,10,1,2,0,50
366,2024-03,30,1,4,1,218
366,2024-04,24,2,4,0,98
366,2024-05,41,1,4,1,151
366,2024-06,23,1,4,2,139
366,2024-07,22,1,3,1,121
366,2024-08,17,1,4,2,92
366,2024-09,34,1,4,1,167
366,2024-10,34,1,4,0,145
366,2024-11,34,1,4,0,234
366,2024-12,18,1,2,0,60
367,2024-01,19,1,2,0,124
367,2024-02,32,1,2,1,237
367,2024-03,36,2,3,1,139
367,2024-04,44,1,2,0,250
367,2024-05,35,2,3,0,260
367,2024-06,43,2,3,2,313
367,2024-07,44,1,2,1,339
367,2024-08,39,1,2,0,186
367,2024-09,36,2,3,1,264
367,2024-10,47,2,3,0,272
367,2024-11,38,1,2,2,205
367,2024-12,27,1,2,0,121
368,2024-06,16,1,1,0,97
368,2024-07,13,1,1,0,76
368,2024-08,14,1,1,0,69
368,2024-09,13,1,1,2,61
368,2024-10,13,1,1,1,62
368,2024-11,11,1,1,1,84
368,2024-12,7,1,1,1,47
369,2024-05,54,3,1,0,183
369,2024-06,74,3,1,2,468
369,2024-07,53,3,1,1,361
369,2024-08,72,3,1,0,329
369,2024-09,73,3,1,0,297
369,2024-10,51,4,2,0,232
369,2024-11,85,3,2,0,579
369,2024-12,59,2,1,2,393
370,2024-01,14,1,1,1,52
370,2024-02,19,1,1,0,89
370,2024-03,22,1,2,1,96
370,2024-04,25,1,1,2,146
370,2024-05,18,1,1,0,79
370,2024-06,16,1,1,0,60
370,2024-07,20,1,1,0,68
370,2024-08,21,1,1,1,110
370,2024-09,23,1,2,0,153
370,2024-10,20,1,1,2,142
370,2024-11,22,1,1,0,168
370,2024-12,19,1,1,0,104
371,2024-01,11,1,1,2,71
371,2024-02,12,1,1,2,64
371,2024-03,13,1,1,0,71
371,2024-04,19,1,1,0,142
371,2024-05,13,1,1,0,52
371,2024-06,18,1,1,1,116
371,2024-07,16,1,1,0,97
371,2024-08,15,1,1,1,97
371,2024-09,16,1,1,2,92
371,2024-10,14,1,1,1,102
371,2024-11,19,1,1,0,76
371,2024-12,8,1,1,2,46
372,2024-01,8,1,1,0,45
372,2024-02,9,1,1,0,54
372,2024-03,19,1,2,1,140
372,2024-04,16,1,2,1,52
372,2024-05,12,1,2,0,45
372,2024-06,15,1,2,0,75
372,2024-07,11,1,1,2,52
372,2024-08,10,1,1,0,41
372,2024-09,17,1,2,0,96
372,2024-10,11,1,2,2,73
372,2024-11,19,1,2,0,100
372,2024-12,12,1,1,2,55
373,2024-01,366,15,1,1,1277
373,2024-02,294,16,1,0,1106
373,2024-03,477,25,2,2,3347
373,2024-04,327,25,1,1,2586
373,2024-05,437,25,1,1,3251
373,2024-06,580,25,2,0,2465
373,2024-07,523,23,1,0,2660
373,2024-08,323,20,1,1,1991
373,2024-09,462,25,1,1,2266
373,2024-10,493,25,2,0,1956
373,2024-11,346,24,2,0,1044
373,2024-12,357,14,1,1,2717
374,2024-01,297,14,1,1,963
374,2024-02,321,14,1,1,1706
374,2024-03,521,26,2,1,2224
374,2024-04,432,25,1,1,1486
374,2024-05,526,26,2,0,4197
374,2024-06,551,26,2,2,4169
374,2024-07,417,26,1,1,1342
374,2024-08,385,23,1,2,1505
374,2024-09,529,26,2,1,2283
374,2024-10,775,26,2,2,2486
374,2024-11,564,24,1,0,3746
374,2024-12,433,17,1,0,1375
375,2024-01,46,3,1,0,256
375,2024-02,69,3,1,2,338
375,2024-03,77,5,2,1,322
375,2024-04,67,5,1,1,497
375,2024-05,80,4,2,2,559
375,2024-06,132,5,1,0,944
375,2024-07,100,3,1,2,339
375,2024-08,88,4,1,0,355
375,2024-09,65,5,1,2,385
375,2024-10,104,5,2,0,685
375,2024-11,103,4,2,0,545
375,2024-12,70,2,1,0,254
376,2024-01,4,1,1,0,24
376,2024-02,6,1,1,0,29
376,2024-03,9,1,1,2,45
376,2024-04,12,1,1,2,58
376,2024-05,6,1,1,2,46
376,2024-06,10,1,1,1,38
376,2024-07,9,1,1,2,50
376,2024-08,10,1,1,0,74
376,2024-09,12,1,1,1,85
376,2024-10,11,1,1,0,85
376,2024-11,8,1,1,3,53
376,2024-12,4,1,1,0,16
377,2024-01,71,3,1,1,464
377,2024-02,107,3,1,1,467
377,2024-03,173,8,1,1,1129
377,2024-04,144,6,1,2,544
377,2024-05,140,7,1,1,972
377,2024-06,143,6,1,0,719
377,2024-07,96,6,1,0,595
377,2024-08,106,5,1,1,598
377,2024-09,172,7,1,1,1002
377,2024-10,101,6,1,0,358
377,2024-11,181,7,1,1,1063
377,2024-12,84,3,1,0,472
378,2024-06,72,2,3,1,388
378,2024-07,32,2,2,1,218
378,2024-08,50,2,2,2,351
378,2024-09,49,3,2,1,195
378,2024-10,37,2,2,0,151
378,2024-11,59,2,3,0,468
378,2024-12,43,2,1,0,318
379,2024-01,13,1,1,2,70
379,2024-02,10,1,1,0,36
379,2024-03,22,1,1,0,142
379,2024-04,25,1,1,1,94
379,2024-05,27,1,1,2,205
379,2024-06,27,1,1,0,92
379,2024-07,20,1,1,0,148
379,2024-08,27,1,1,0,114
379,2024-09,23,1,1,0,84
379,2024-10,24,1,1,0,144
379,2024-11,16,1,1,2,48
379,2024-12,15,1,1,1,70
380,2024-01,80,4,3,1,265
380,2024-02,93,3,2,1,407
380,2024-03,119,5,4,0,756
380,2024-04,88,5,4,0,560
380,2024-05,116,6,3,0,505
380,2024-06,132,5,4,0,420
380,2024-07,127,3,3,2,548
380,2024-08,115,5,3,2,473
380,2024-09,141,6,4,0,1029
380,2024-10,124,5,4,0,733
380,2024-11,132,7,3,0,1022
380,2024-12,91,4,2,0,484
381,2024-08,5,1,1,0,23
381,2024-09,8,1,1,0,62
381,2024-10,7,1,1,0,39
381,2024-11,9,1,1,3,42
381,2024-12,7,1,1,1,43
382,2024-01,26,1,1,0,158
382,2024-02,15,1,1,0,72
382,2024-03,43,2,1,1,337
382,2024-04,53,2,1,1,404
382,2024-05,48,2,1,2,362
382,2024-06,52,2,1,2,262
382,2024-07,36,1,1,1,281
382,2024-08,28,1,1,0,98
382,2024-09,50,2,1,1,174
382,2024-10,40,2,1,2,281
382,2024-11,69,2,1,0,317
382,2024-12,33,1,1,0,145
383,2024-02,20,1,1,1,98
383,2024-03,28,1,1,0,202
383,2024-04,35,1,1,0,205
383,2024-05,34,1,1,0,203
383,2024-06,45,1,1,0,293
383,2024-07,30,1,1,0,207
383,2024-08,24,1,1,2,122
383,2024-09,47,1,1,1,255
383,2024-10,33,1,1,1,197
383,2024-11,37,1,1,0,150
383,2024-12,21,1,1,0,74
384,2024-01,93,3,1,0,677
384,2024-02,97,4,2,0,487
384,2024-03,95,6,3,2,554
384,2024-04,208,8,2,1,1164
384,2024-05,173,7,2,2,528
384,2024-06,127,6,2,2,872
384,2024-07,97,6,2,2,480
384,2024-08,133,5,2,2,519
384,2024-09,164,7,3,1,976
384,2024-10,154,8,2,2,1127
384,2024-11,156,7,3,0,566
384,2024-12,99,3,1,0,607
385,2024-01,9,1,1,0,49
385,2024-02,7,1,1,1,49
385,2024-03,8,1,1,0,62
385,2024-04,12,1,1,2,46
385,2024-05,13,1,1,0,72
385,2024-06,16,1,1,2,103
385,2024-07,6,1,1,0,33
385,2024-08,8,1,1,0,46
385,2024-09,5,1,1,0,35
385,2024-10,11,1,1,1,82
385,2024-11,9,1,1,1,34
385,2024-12,9,1,1,0,41
386,2024-01,26,1,2,0,196
386,2024-02,16,1,1,2,121
386,2024-03,38,2,3,0,194
386,2024-04,26,2,3,0,138
386,2024-05,45,2,2,0,243
386,2024-06,26,2,3,0,97
386,2024-07,35,1,2,0,203
386,2024-08,20,1,2,0,117
386,2024-09,36,2,3,0,161
386,2024-10,54,1,3,0,191
386,2024-11,46,2,3,2,311
386,2024-12,24,1,2,0,167
387,2024-01,10,1,1,0,44
387,2024-02,9,1,1,1,47
387,2024-03,15,1,1,0,88
387,2024-04,10,1,1,0,77
387,2024-05,17,1,2,1,56
387,2024-06,6,1,1,0,28
387,2024-07,11,1,1,0,39
387,2024-08,11,1,1,0,71
387,2024-09,17,1,1,0,122
387,2024-10,15,1,2,0,101
387,2024-11,11,1,2,1,33
387,2024-12,7,1,1,1,37
388,2024-01,129,5,1,0,403
388,2024-02,116,4,1,1,399
388,2024-03,182,9,1,0,1013
388,2024-04,178,10,1,0,730
388,2024-05,231,11,1,1,1262
388,2024-06,183,11,1,0,1006
388,2024-07,158,9,1,0,576
388,2024-08,207,8,1,0,717
388,2024-09,94,6,1,1,542
388,2024-10,58,4,1,0,393
388,2024-11,66,3,1,1,341
388,2024-12,9,1,1,0,69
389,2024-01,40,2,2,1,288
389,2024-02,35,2,2,0,144
389,2024-03,52,2,2,1,344
389,2024-04,74,3,2,2,589
389,2024-05,65,3,2,0,368
389,2024-06,62,2,2,0,434
389,2024-07,34,2,2,2,167
389,2024-08,37,2,2,0,120
389,2024-09,25,3,3,0,147
389,2024-10,51,3,3,0,180
389,2024-11,68,3,2,0,356
389,2024-12,40,2,1,1,222
390,2024-01,97,4,1,0,454
390,2024-02,123,6,2,1,743
390,2024-03,138,8,2,0,701
390,2024-04,184,8,2,0,1400
390,2024-05,207,9,2,0,757
390,2024-06,111,8,2,1,578
390,2024-07,147,6,2,0,785
390,2024-08,165,7,2,0,1175
390,2024-09,144,6,2,0,968
390,2024-10,198,8,3,0,1530
390,2024-11,272,9,2,0,1386
390,2024-12,100,5,1,3,626
391,2024-10,78,3,1,2,254
391,2024-11,61,3,1,0,298
391,2024-12,56,3,1,1,434
392,2024-01,19,1,1,1,119
392,2024-02,16,1,1,0,59
392,2024-03,19,1,1,1,136
392,2024-04,24,1,1,0,178
392,2024-05,32,1,1,3,135
392,2024-06,25,1,1,2,172
392,2024-07,25,1,1,3,188
392,2024-08,18,1,1,0,93
392,2024-09,21,1,1,0,66
392,2024-10,13,1,1,0,101
392,2024-11,6,1,1,0,35
392,2024-12,1,1,1,1,3
393,2024-01,33,2,2,1,167
